挐,nra,nyo,,,,,,
蒘,nra,nyo,,,,,,
𨻻,lu,lüó,,,,,,
褸,lu,lüó,,,,,,
嶁,lú,lüó,,,,,,
漊,lú,lüó,,,,,,
櫖,lyo,lyò,,,,,,
女,nyó,nyò,,,,,,
脟,lvä́n,lvät,,,,,,
㸹,luat,lvät,,,,,,
蛶,luat,lvät,,,,,,
㲕,luàj,lvät,,,,,,
罵,mrá,mrà,,,,,,
駡,mrá,mrà,,,,,,
䧞,byú,mrà,,,,,,
䣕,mrá,mrà,,,,,,
䀣,pyì,mrät,,,,,,
䀮,huang,mang,,,,,,
𦺖,kvit,mrán,,,,,,“𧆏”之誤
𠈵,mröng,mrö́ng,,,,,,
漭,máng,màng,,,,,,
吂,mang,màng,,,,,,
㟐,máng,màng,,,,,,
𦔔,muan,muàn,,,,,,
墁,muan,muàn,,,,,,
鏝,muan,muàn,,,,,,
縵,muàn,mràn,,,,,,
蔄,mrä̀n,lù,,,,,,“𦸢”之誤
氂,ly,mau,,,,,,訓“毛牛”
媌,mrau,mráu,,,,,,
茆,lyú,mráu,,,,,,
冃,máu,màu,,,,,,
芼,mau,màu,,,,,,
旄,mau,màu,,,,,,
毛,mau,màu,,,,,,
冒,màu,mëk,,,,,,
貉,xak,mräk,,,,,,訓“貊”
燘,huö́i,muö́i,,,,,,
郿,myi,myì,,,,,,
昧,màj,muö̀i,,,,,,
每,muö́i,muö̀i,,,,,,
痗,huö̀i,muö̀i,,,,,,
黴,myi,muö̀i,,,,,,
脢,muöi,muö̀i,,,,,,
寐,muö̀i,mì,,,,,,
䟂,muan,muon,,,,,,
罞,mrau,mung,,,,,,
蕄,mreng,mëng,,,,,,
鄳,mräng,mrä́ng,,,,,,
蠓,mung,múng,,,,,,
鸏,mung,múng,,,,,,
濛,mung,múng,,,,,,
朦,mung,múng,,,,,,
䁅,mréng,mrä̀ng,,,,,,
夢,myung,myùng,,,,,,
𢄐,mung,mùng,,,,,,
霿,mung,mùng,,,,,,
艨,mung,mùng,,,,,,
蘼,myï,myḯ,,,,,,
䦵,niéi,miḯ,,,,,,
𡬍,myḯ,miéi,,,,,,
䁇,mëk,myk,,,,,,
宓,mit,myt,,,,,,
覛,mrek,miek,,,,,,
㵋,mré,miek,,,,,,
描,mrau,myäu,,,,,,
貓,mrau,myäu,,,,,,
訬,tschrau,miä́u,,,,,,從眇省
吵,tschráu,miä́u,,,,,,從眇省
篎,miä́u,miä̀u,,,,,,
矏,mien,miän,,,,,,
眄,mién,mièn,,,,,,
偭,miä́n,miä̀n,,,,,,
𥉓,miï,miet,,,,,,
覕,pìn,miet,,,,,,
盟,mrä̀ng,myäng,,,,,,
䁕,myn,min,,,,,,
怋,muon,min,,,,,,
蓂,miek,mieng,,,,,,
覭,miek,mieng,,,,,,
𥁰,myäng,myä́ng,,,,,,
潣,muö́i,mýn,,,,,,
𤛎,myí,mýn,,,,,,
泯,min,mín,,,,,,
笢,myn,mín,,,,,,
溟,mieng,miéng,,,,,,
眳,miä́ng,miéng,,,,,,
暝,mieng,mièng,,,,,,
𥂓,mra,muö,,,,,,
䥈,máng,mó,,,,,,
磨,muö,muö̀,,,,,,
摩,muö,muö̀,,,,,,
塺,muöi,muö̀,,,,,,
䀛,mrä̀i,muat,,,,,,
韎,mrä̀i,muat,,,,,,
粖,miet,muat,,,,,,
𩱷,miet,muat,,,,,,
瀎,miet,muat,,,,,,
膜,mo,mak,,,,,,
摸,mo,mak,,,,,,
嗼,mräk,mak,,,,,,
藐,miä́u,mrök,,,,,,
眊,màu,mrök,,,,,,
皃,mràu,mrök,,,,,,
堥,mau,myu,,,,,,
𨡭,mo,myu,,,,,,
䋷,miu,myu,,,,,,
楙,mau,mù,,,,,,
瞀,mrök,mù,,,,,,
䓮,máu,mù,,,,,,
朷,tau,muk,,,,,,
毣,mrök,muk,,,,,,
蓩,máu,muk,,,,,,
鞪,myu,muk,,,,,,
苜,muat,myuk,,,,,,
𣔺,màu,mok,,,,,,
萺,myuk,mok,,,,,,
妿,kö,qö,,,,,,
渦,kuö,quö,,,,,,
蛾,ngyḯ,ngö,,,,,,
囮,jyu,nguö,,,,,,
鈋,nguö,nguö,,,,,,
𩒰,ngö,ngö́,,,,,,
硪,ngö,ngö́,,,,,,
椏,qra,qö́,,,,,,
妸,qö,qö́,,,,,,
娿,qö,qö́,,,,,,
㛂,nuö́,nguö́,,,,,,
婐,kwa,quö́,,,,,,
𥟿,quö,quö́,,,,,,
罯,qö́m,qöp,,,,,,
庵,qöm,qöp,,,,,,
𨂁,qräp,qöp,,,,,,
𩋊,qyöp,qöp,,,,,,
唈,qyp,qöp,,,,,,
盦,qöm,qap,,,,,,
𤸱,qöp,qap,,,,,,
靄,qàj,qat,,,,,,
𢉥,qyot,qat,,,,,,
嶭,ngiet,ngat,,,,,,
䡾,ngyät,ngat,,,,,,
櫱,ngyät,ngat,,,,,,
蘖,ngyät,ngat,,,,,,
齾,ngrat,ngat,,,,,,
䁊,quat,nyì,,,,,,安刮切非女利切
臒,qüak,quak,,,,,,
嬳,qüak,quak,,,,,,
箹,qràu,qrök,,,,,,
葯,qyak,qrök,,,,,,
龏,kyòng,qrök,,,,,,
宖,xweng,qweng,,,,,,
蓊,qung,qúng,,,,,,
郺,qyong,qúng,,,,,,
䈵,qung,qúng,,,,,,
罋,qyong,qùng,,,,,,
䁱,khu,qu,,,,,,
瞘,khu,qu,,,,,,
剾,khu,qu,,,,,,
歐,qu,qú,,,,,,
嘔,qu,qú,,,,,,
漚,qu,qù,,,,,,
偶,ngú,ngù,,,,,,
鈀,pra,phra,,,,,,
蚆,pra,phra,,,,,,
吧,pra,phra,,,,,,
汃,pyn,phrät,,,,,,
扳,pran,phran,,,,,,
拌,buán,phuan,,,,,,
䰉,pran,buan,,,,,,
蹣,muan,buan,,,,,,
蟠,büon,buan,,,,,,
䈲,puan,buan,,,,,,
胮,phröng,bröng,,,,,,
𩐨,phröng,bröng,,,,,,
傍,bàng,bang,,,,,,
彷,phüáng,bang,,,,,,
房,büang,bang,,,,,,
眅,phran,phrán,,,,,,
髈,bang,pháng,,,,,,
姅,puàn,phuàn,,,,,,
胞,prau,phrau,,,,,,
𨚔,pau,phrau,,,,,,
䍖,byu,phrau,,,,,,
𠐋,lrau,phrau,,,,,,丘交切非匹交切
𦫶,kyu,phrau,,,,,,丘交切非匹交切
鉋,bràu,brau,,,,,,
瓟,brök,brau,,,,,,
跑,brök,brau,,,,,,
尥,lièu,brau,,,,,,
泡,phrau,brau,,,,,,
袌,bàu,bau,,,,,,
炮,brau,phràu,,,,,,
抛,phrau,phràu,,,,,,
皰,bràu,phràu,,,,,,
疱,bràu,phràu,,,,,,
𡜊,pyú,phöi,,,,,,
棑,brä̀i,bre,,,,,,
牌,bre,bräi,,,,,,
猈,bré,bräi,,,,,,
怕,phrà,phräk,,,,,,
敀,präk,phräk,,,,,,
𠓗,phüò,phräk,,,,,,
𧻙,mräk,phräk,,,,,,
糪,prek,phrek,,,,,,
肧,phyu,phuöi,,,,,,
醅,phyu,phuöi,,,,,,
衃,phyu,phuöi,,,,,,
裴,büëi,buöi,,,,,,
培,bú,buöi,,,,,,
𤗏,böi,buöi,,,,,,
𩑢,bräi,buöi,,,,,,
輫,bräi,buöi,,,,,,
鉟,phyi,byi,,,,,,
魾,phyi,byi,,,,,,
䫠,phyi,byi,,,,,,
𡺮,byí,phyí,,,,,,
𢻹,byí,phyí,,,,,,
浿,phrä̀i,phàj,,,,,,
沛,pàj,phàj,,,,,,
𥄔,pàj,phàj,,,,,,
妃,phüëi,phuö̀i,,,,,,
嶏,phüët,phuö̀i,,,,,,
磅,phang,phräng,,,,,,
濆,büën,phuon,,,,,,
葐,büën,buon,,,,,,
澎,phräng,bräng,,,,,,
膨,brä̀ng,bräng,,,,,,
䰃,páng,bräng,,,,,,
搒,pàng,bräng,,,,,,
蒡,páng,bräng,,,,,,
篣,bang,bräng,,,,,,
𣂆,phang,bräng,,,,,,
輣,bräng,breng,,,,,,
弸,phreng,breng,,,,,,
蜂,phyong,bung,,,,,,
芃,byung,bung,,,,,,
䮾,lröng,bung,,,,,,
噴,phuon,phùon,,,,,,
歕,phuon,phùon,,,,,,
旇,byï̀,phyï,,,,,,
𦀘,piei,phi,,,,,,
悂,piei,phi,,,,,,
𨻼,piei,phiei,,,,,,
犤,bre,byï,,,,,,
焷,pyï,biï,,,,,,
䴽,pyï,biï,,,,,,
裨,piï,biï,,,,,,
蜱,biï,miäu,,,,,,配“蛸”
螷,biï,bréng,,,,,,訓“𩶁(蚌)”
㮰,biet,bi,,,,,,
芘,bì,bi,,,,,,
沘,pí,bi,,,,,,
鈚,phiei,bi,,,,,,
膍,bi,biei,,,,,,
崥,piḯ,biei,,,,,,
㱟,phyï,phyḯ,,,,,,
紴,puö,phyḯ,,,,,,
披,phyï,phyḯ,,,,,,
吡,bit,phiḯ,,,,,,
帔,phyï,phyï̀,,,,,,
秛,phyï,phyï̀,,,,,,
襬,pyï,phyï̀,,,,,,
䊧,phüë̀i,phì,,,,,,
渒,piï,phièi,,,,,,
濞,phyì,phièi,,,,,,
𤗚,byk,phyk,,,,,,
畐,byuk,phyk,,,,,,
鷝,pit,phit,,,,,,
僻,phiek,phiäk,,,,,,
癖,phiek,phiäk,,,,,,
廦,piek,phiäk,,,,,,
𧽤,piäu,phiäu,,,,,,
𦠎,piäu,phiäu,,,,,,
瀌,pyäu,biu,,,,,,
𩖛,bung,biu,,,,,,
飄,phiäu,biäu,,,,,,
螵,phiäu,biäu,,,,,,
犥,phiäu,phiä́u,,,,,,
顠,biä́u,phiä́u,,,,,,
篻,miäu,phiä́u,,,,,,
瞟,phiäu,phiä́u,,,,,,
麃,brau,phyä́u,,,,,,
剽,biäu,phiä̀u,,,,,,
彯,phiäu,phiä̀u,,,,,,
漂,phiäu,phiä̀u,,,,,,
僄,phiäu,phiä̀u,,,,,,
翲,phiäu,phiä̀u,,,,,,
嫖,phiäu,phiä̀u,,,,,,
票,biä̀u,phiä̀u,,,,,,
蹁,pien,bien,,,,,,
跰,prä̀ng,bien,,,,,,
便,biä̀n,biän,,,,,,
緶,pién,biän,,,,,,
楩,biä́n,biän,,,,,,
箯,piän,biän,,,,,,
楄,bien,biän,,,,,,
鴘,pyä́n,phyä́n,,,,,,
偏,phiän,phiä̀n,,,,,,
丿,jièj,phiet,,,,,,同“撇”
䭱,biet,phiet,,,,,,
䋢,piet,phiet,,,,,,
䫾,pyk,phiet,,,,,,
瞥,phiet,phiät,,,,,,
潎,phièj,phiät,,,,,,
憋,piät,phiät,,,,,,
癟,biet,phiät,,,,,,
甹,jyu,phieng,,,,,,
姘,phreng,phieng,,,,,,
拼,preng,phieng,,,,,,
平,biän,byäng,,,,,,
評,byä̀ng,byäng,,,,,,
枰,byä̀ng,byäng,,,,,,
坪,byä̀ng,byäng,,,,,,
玭,bien,bin,,,,,,
蠙,bien,bin,,,,,,
凭,bỳng,byng,,,,,,
馮,byung,byng,,,,,,
軿,bien,bieng,,,,,,
竮,phieng,bieng,,,,,,
箳,piäng,bieng,,,,,,
頩,phieng,phiéng,,,,,,
俜,phieng,phiä̀ng,,,,,,
𣎵,phrè,phìn,,,,,,
皤,puö,buö,,,,,,
搫,buan,buö,,,,,,
媻,buan,buö,,,,,,
碆,puö,buö,,,,,,
駊,puö́,phuö́,,,,,,
𥄱,büë̀i,phuat,,,,,,
鱍,puat,phuat,,,,,,
馞,buot,phuot,,,,,,
𥴮,puak,phuak,,,,,,
㩧,brök,phrök,,,,,,
颮,brau,phrök,,,,,,
謈,brök,phrök,,,,,,
捊,brau,bu,,,,,,
抔,phuöi,bu,,,,,,
剖,phüó,phú,,,,,,
蔀,bú,phú,,,,,,
踣,phù,bëk,,,,,,訓“仆”
鯆,po,pho,,,,,,
痡,phüo,pho,,,,,,
陠,po,pho,,,,,,
蜅,püó,bo,,,,,,
荹,bò,bo,,,,,,
溥,puak,phó,,,,,,
𤸵,bò,phò,,,,,,
墣,phrök,phuk,,,,,,
攴,phrök,phuk,,,,,,
䴆,bok,phuk,,,,,,
疴,qö,khrà,,,,,,
䶢,kräp,khräp,,,,,,
𩮁,krat,khrät,,,,,,
磍,krät,khrat,,,,,,
趏,kwat,khrat,,,,,,
控,khùng,khröng,,,,,,
椌,khung,khröng,,,,,,
崆,khung,khröng,,,,,,
㼹,khang,khröng,,,,,,
勥,gyáng,gyang,,,,,,
骹,khat,khrau,,,,,,
憍,kyäu,khyäu,,,,,,
喬,kyäu,gyäu,,,,,,
趫,khyäu,gyäu,,,,,,
鷮,kyäu,gyäu,,,,,,
轎,gyä̀u,gyäu,,,,,,
蕎,kyäu,gyäu,,,,,,
蟜,kyä́u,gyäu,,,,,,
趬,khiäu,khyä̀u,,,,,,
譑,kyä́u,khyä̀u,,,,,,
翹,giäu,giä̀u,,,,,,
礉,khrau,khràu,,,,,,
巧,khráu,khràu,,,,,,
雃,ngan,khien,,,,,,
䙭,kyä́n,khyän,,,,,,
馯,xàn,khran,,,,,,
掔,khien,khrän,,,,,,
鬝,khrät,khrän,,,,,,
羥,khreng,khrän,,,,,,
赶,güot,gyon,,,,,,
乾,kan,gyän,,,,,,
犍,kyon,gyän,,,,,,
騝,kyon,gyän,,,,,,
揵,kyón,gyän,,,,,,
羬,ngräm,gyäm,,,,,,
𢜩,khyäm,khrä́m,,,,,,
牽,khien,khièn,,,,,,
汧,khien,khièn,,,,,,
䵖,khién,khièn,,,,,,
遣,khiä́n,khiä̀n,,,,,,
繾,khiä́n,khiä̀n,,,,,,
茄,kra,gyö,,,,,,
枷,kra,gyö,,,,,,
𡔣,kiet,khiet,,,,,,
鍥,kiet,khiet,,,,,,
魥,ngöp,khyöp,,,,,,
㩻,küï̀,khyï,,,,,,
踦,kyḯ,khyï,,,,,,
䗁,gyḯ,khyï,,,,,,
檕,kièi,khiei,,,,,,
𩴆,kyë́i,gyëi,,,,,,
蚚,xuö̀i,gyëi,,,,,,
蟣,kyë́i,gyëi,,,,,,
奇,kyï,gyï,,,,,,
竒,kyï,gyï,,,,,,
騎,gyï̀,gyï,,,,,,
弜,gyáng,gyï,,,,,,其丈切非其支切
鬾,gyï̀,gyï,,,,,,
忯,dzjiï,giï,,,,,,
其,ky,gy,,,,,,
萁,ky,gy,,,,,,
錤,ky,gy,,,,,,
畁,gỳ,gy,,,,,,
䶞,khy,gy,,,,,,
蜝,gy,gy,,,,,,
䔇,xuö̀i,khyë́i,,,,,,
䞚,giï,khyḯ,,,,,,
㥓,khyï,khyḯ,,,,,,
觭,khyï,khyḯ,,,,,,
㾨,qyï,khyḯ,,,,,,
卟,kiei,khiéi,,,,,,
稽,kiei,khiéi,,,,,,
晵,khiä̀n,khiéi,,,,,,
企,khiḯ,khiï̀,,,,,,
㞆,kyḯ,khyï̀,,,,,,
亟,kyk,khỳ,,,,,,
栔,khiet,khièi,,,,,,
罊,khrek,khièi,,,,,,
䏿,khiéi,khièi,,,,,,
蟿,khì,khièi,,,,,,
䫔,khiet,khièi,,,,,,
䁈,tó,khièi,,,,,,一從妒省一從啓省
恝,krät,khièi,,,,,,
䔾,jyat,khyèj,,,,,,
甈,ngièi,khyèj,,,,,,
燩,khrök,khiek,,,,,,
䍊,krau,khiek,,,,,,
𠊬,gyak,khyäk,,,,,,
𠶸,gyak,khyäk,,,,,,
硱,khúon,khyng,,,,,,
黔,gyäm,gym,,,,,,
雂,gyäm,gym,,,,,,
黚,gyäm,gym,,,,,,
䅾,dzcym,gym,,,,,,rg
䲔,gyang,gyäng,,,,,,
檠,gyä̀ng,gyäng,,,,,,
䫆,dzjiäng,gyäng,,,,,,
葝,gyäng,giäng,,,,,,
慬,kyë́n,gyën,,,,,,
𥎊,gyën,gyn,,,,,,
堇,kyë́n,gyn,,,,,,
墐,gỳn,gyn,,,,,,
㨷,kyë̀n,gyn,,,,,,
魿,lieng,gyn,,,,,,
䔷,gym,gyng,,,,,,
殸,khreng,khièng,,,,,,
𨆪,khiäng,khièng,,,,,,
鑋,khiäng,khièng,,,,,,
輕,khiäng,khiä̀ng,,,,,,
菣,khièn,khỳn,,,,,,
螼,khín,khìn,,,,,,
卻,kyak,khyak,,,,,,
躩,küak,khüak,,,,,,
輁,kyóng,gyong,,,,,,
䂬,kyóng,gyong,,,,,,
蛬,kyóng,gyong,,,,,,
䅃,gyóng,gyong,,,,,,
𢗋,dzjvin,gväng,,,,,,
頃,khväng,khvä́ng,,,,,,
頔,diek,khvä́ng,,,,,,
檾,khvä́ng,khvéng,,,,,,
苘,khvä́ng,khvéng,,,,,,
絅,kveng,khvéng,,,,,,
㲃,kyù,khyu,,,,,,
惆,tchyu,khyu,,,,,,
鼽,huöi,gyu,,,,,,
朹,küí,gyu,,,,,,
馗,güi,gyu,,,,,,
捄,küo,gyu,,,,,,
𢛃,gyú,gyu,,,,,,
璆,gyu,giu,,,,,,
區,qu,khüo,,,,,,
摳,khu,khüo,,,,,,
眗,küo,güo,,,,,,
臞,güò,güo,,,,,,
鴝,ku,güo,,,,,,
瞿,küò,güo,,,,,,
翵,xu,güo,,,,,,
蚼,hú,güo,,,,,,
䞤,güo,phüó,,,,,,訓“𠹪”或“𠹪”之誤？
絇,küò,güo,,,,,,
𥗫,küo,güo,,,,,,
蠼,küak,güo,,,,,,
𥴧,kyó,gyo,,,,,,
腒,kyo,gyo,,,,,,
豦,kyò,gyo,,,,,,
蘧,güo,gyo,,,,,,
𦼫,gyó,gyo,,,,,,
弆,kyó,khyó,,,,,,
踽,küó,khüó,,,,,,
竘,khú,khüó,,,,,,
㰦,khyö,khyò,,,,,,
去,khyó,khyò,,,,,,
麮,khyó,khyò,,,,,,
䒧,khyo,khyò,,,,,,
驅,khüo,khüò,,,,,,
𠤄,gyuk,khyuk,,,,,,
屈,küët,khüët,,,,,,
弮,küä̀n,khüän,,,,,,
𨟠,khyak,khüän,,,,,,“酄”之誤
狋,ngyi,güän,,,,,,
觠,küä̀n,güän,,,,,,
犈,küä̀n,güän,,,,,,
𥆗,kuàn,güän,,,,,,
鬈,khüän,güän,,,,,,
飬,küä̀n,khüä̀n,,,,,,
虇,khüón,khüòn,,,,,,
綣,khüón,khüòn,,,,,,
缺,khvet,khvät,,,,,,
𦁐,küët,khüot,,,,,,
箘,güýn,khüyn,,,,,,
𡈋,khúon,khüyn,,,,,,
宭,küën,güën,,,,,,
衵,nyt,njit,,,,,,
瓤,nyang,njyang,,,,,,
鬤,nräng,njyang,,,,,,
孃,nyang,njyang,,,,,,
䶲,nöm,njiäm,,,,,,
㾆,tsjhiäm,njiäm,,,,,,
冉,njiäm,njiä́m,,,,,,
姌,niém,njiä́m,,,,,,
蹨,nién,njiä́n,,,,,,
橪,qien,njiä́n,,,,,,
戁,nrán,njiä́n,,,,,,
䖆,nyàng,njyáng,,,,,,
穰,njyang,njyáng,,,,,,
躟,njyang,njyáng,,,,,,
染,njiä́m,njiä̀m,,,,,,
髯,njiäm,njiä̀m,,,,,,
橈,nràu,njiäu,,,,,,
饒,njiäu,njiä̀u,,,,,,
繞,njiä́u,njiä̀u,,,,,,
疓,nö́i,njö́i,,,,,,
紝,nym,njim,,,,,,
䛘,nym,njim,,,,,,
恁,njim,njím,,,,,,
銋,njim,njím,,,,,,
涊,nién,njín,,,,,,
扔,njyng,njỳng,,,,,,
㭁,njyng,njỳng,,,,,,
任,njim,njìm,,,,,,
認,njỳng,njìn,,,,,,
溺,niek,njyak,,,,,,
惹,njyá,njyak,,,,,,
襛,nyong,njyong,,,,,,
髶,njì,njyong,,,,,,
穠,nyong,njyong,,,,,,
穁,njyong,njyóng,,,,,,
𢫨,nyòng,njyóng,,,,,,
搑,njyong,njyóng,,,,,,
䩸,njyong,njyòng,,,,,,
腬,nyù,njyu,,,,,,
沑,nyuk,njyú,,,,,,
葇,njyu,njyú,,,,,,
輮,njyú,njyù,,,,,,
煣,njyú,njyù,,,,,,
鞣,njyu,njyù,,,,,,
獳,nu,njüo,,,,,,
濡,nuan,njüo,,,,,,
懦,nuö̀,njüo,,,,,,
臑,nau,njüo,,,,,,
䰰,nu,njüo,,,,,,
㼋,ko,njyó,,,,,,
𡫽,njyo,njyó,,,,,,
醹,njüo,njüó,,,,,,
洳,njyo,njyò,,,,,,
衄,nyuk,njyuk,,,,,,
鱬,njüo,njyuk,,,,,,
褥,nok,njyok,,,,,,
堧,nuö̀,njvän,,,,,,
繎,njiän,njvän,,,,,,
瑌,njvän,njvä́n,,,,,,
偄,nuàn,njvä́n,,,,,,
蕊,njvḯ,njví,,,,,,
繠,njvḯ,njví,,,,,,
銳,duàj,jvèj,,,,,,
蝡,njvä́n,njvín,,,,,,
𢕬,tschyp,söp,,,,,,
卅,söp,sap,,,,,,
靸,söp,sap,,,,,,
攃,tshat,sat,,,,,,
䫩,tshö́m,sö́m,,,,,,
䉈,sat,sán,,,,,,
顙,tshyang,sáng,,,,,,
三,sam,sàm,,,,,,
喪,sang,sàng,,,,,,
𠸶,sang,sàng,,,,,,
散,sán,sàn,,,,,,
繖,sán,sàn,,,,,,
𢿨,sán,sàn,,,,,,
䈀,san,sàn,,,,,,
𣀧,sán,sàn,,,,,,
埽,sáu,sàu,,,,,,
掃,sáu,sàu,,,,,,
鈒,söp,scyp,,,,,,
薔,dzyang,scyk,,,,,,
濇,scyk,scyp,,,,,,訓“澀”
嬙,dzyang,scyk,,,,,,
塞,sö̀i,sëk,,,,,,
拺,tschrek,screk,,,,,,
䪂,krek,screk,,,,,,
蔘,söm,scym,,,,,,
棽,tchym,scym,,,,,,
㱡,scyng,scýng,,,,,,
生,scräng,scrä̀ng,,,,,,
鼪,scräng,scrä̀ng,,,,,,
嗄,qràj,scrà,,,,,,“沙啞”之“沙”本字，rɣ
沙,scra,scrà,,,,,,
霎,scyäp,scräp,,,,,,
歃,scyäp,scräp,,,,,,
箑,scyäp,scräp,,,,,,
萐,scyäp,scräp,,,,,,
啑,scrap,tièi,,,,,,“嚏”之誤
翜,scyp,scrap,,,,,,
埏,jiän,sjiän,,,,,,
脠,tchyän,sjiän,,,,,,
䘰,jiän,sjiän,,,,,,
𩌰,scräm,scram,,,,,,
𥏻,tshyang,sjyang,,,,,,
㲽,nièn,sjyang,,,,,,
䵮,jyàng,sjyang,,,,,,
禓,jyang,sjyang,,,,,,
痁,tièm,sjiäm,,,,,,
𡝫,tchyäm,sjiäm,,,,,,
𥽽,tschwä́n,scrä́n,,,,,,
潸,scran,scrán,,,,,,
摻,scräm,scrä́m,,,,,,
醦,tschým,scrä́m,,,,,,
㨻,dzam,scrám,,,,,,
㒄,njiä́n,sjiä́n,,,,,,
傷,sjyang,sjyàng,,,,,,
慯,sjyang,sjyàng,,,,,,
尚,dzjyang,dzjyàng,,,,,,
剡,jiä́m,dzjiä́m,,,,,,
訕,scran,scràn,,,,,,
汕,scrä́n,scràn,,,,,,
狦,scran,scràn,,,,,,
疝,scrän,scràn,,,,,,
閃,sjiä́m,sjiä̀m,,,,,,
苫,sjiäm,sjiä̀m,,,,,,
䀐,scräm,scràm,,,,,,
鄯,dzjiä́n,dzjiä̀n,,,,,,
僐,dzjiä́n,dzjiä̀n,,,,,,
禪,dzjiän,dzjiä̀n,,,,,,
扇,sjiän,sjiä̀n,,,,,,
煽,sjiän,sjiä̀n,,,,,,
上,dzjyàng,dzjyáng,,,,,,
丄,dzjyàng,dzjyáng,,,,,,
𤬖,jiäu,sjiäu,,,,,,
軺,jiäu,dzjiäu,,,,,,
梢,scrau,scráu,,,,,,
𡡏,scrau,scráu,,,,,,
髾,scrau,scráu,,,,,,
少,sjiä́u,sjiä̀u,,,,,,
燒,sjiäu,sjiä̀u,,,,,,
稍,scráu,scràu,,,,,,
潲,scráu,scràu,,,,,,
娋,scrau,scràu,,,,,,
𦓴,scráu,scràu,,,,,,
佋,dzjiäu,dzjiä́u,,,,,,
崽,scre,scräi,,,,,,
殺,scrät,scrä̀i,,,,,,
𠱡,sat,scràj,,,,,,
舌,zjiät,xwat,,,,,,𠯑
鞨,xat,zjiät,,,,,,ɣ
摋,sat,scyät,,,,,,
攝,niep,sjiäp,,,,,,
葉,jiäp,sjiäp,,,,,,
涉,tiep,dzjiäp,,,,,,
欇,sjiäp,dzjiäp,,,,,,
闍,to,dzjya,,,,,,
舍,sjyá,sjyà,,,,,,
騇,sjyá,sjyà,,,,,,
胂,tchyn,sjin,,,,,,
晨,dzjin,zjin,,,,,,
澠,mín,zjyng,,,,,,
瞫,dö̀m,sjím,,,,,,
㜤,niém,sjím,,,,,,
弞,jín,sjín,,,,,,
訦,dzjim,dzjím,,,,,,
勝,sjyng,sjỳng,,,,,,
膡,jỳng,sjỳng,,,,,,
丞,dzjyng,dzjỳng,,,,,,
乗,zjyng,zjỳng,,,,,,
乘,zjyng,zjỳng,,,,,,
媵,jỳng,zjỳng,,,,,,
賸,jỳng,zjỳng,,,,,,
盛,dzjiäng,dzjiä̀ng,,,,,,
甚,dzjím,dzjìm,,,,,,
深,sjim,sjìm,,,,,,
蜃,dzjín,dzjìn,,,,,,
眒,sjin,sjìn,,,,,,
㜰,jyak,sjyak,,,,,,
爚,jyak,sjyak,,,,,,
䟏,liek,sjyak,,,,,,
守,sjyú,sjyù,,,,,,
首,sjyú,sjyù,,,,,,
收,sjyu,sjyù,,,,,,
詶,dzjyu,dzjyù,,,,,,
壽,dzjyù,dzjyú,,,,,,
綬,dzjyù,dzjyú,,,,,,
鉈,dzjya,sjiï,,,,,,
齝,tchy,sjy,,,,,,
醏,to,dzjì,,,,,,
眂,dzjiï,dzjì,,,,,,
示,giï,zjì,,,,,,
謚,qiäk,zjì,,,,,,
屍,sji,sjì,,,,,,
幟,tsjhỳ,sjỳ,,,,,,
蒔,dzjy,dzjỳ,,,,,,
翄,giï,sjiï̀,,,,,,
施,sjiï,sjiï̀,,,,,,
䗐,sjiï,sjiï̀,,,,,,
卶,tsjhiï̀,sjiï̀,,,,,,
𤖻,sjiï̀,giäu,,,,,,牊，時遙切非渠遙切
㒾,jiï̀,sjiï̀,,,,,,
翨,kiï̀,sjiï̀,,,,,,
𤜣,dzjiḯ,zjiḯ,,,,,,
視,dzjì,dzjí,,,,,,
眡,tiei,dzjí,,,,,,
銴,jvèj,dzjièj,,,,,,
貰,zjyà,sjièj,,,,,,
麝,zjyà,zjiäk,,,,,,
食,jỳ,zjyk,,,,,,
𦔥,jiäk,sjiäk,,,,,,
㚒,sjiä́m,sjiäk,,,,,,誤讀如“奭”
紓,sjyo,zjyó,,,,,,
野,jyá,dzjyó,,,,,,
輸,sjüo,sjüò,,,,,,
樹,dzjüò,dzjüó,,,,,,
璹,dzjyú,dzjyuk,,,,,,
㒔,duk,dzjyok,,,,,,
傻,scwá,scwà,,,,,,
鷞,scyang,scyáng,,,,,,
㼽,tschyáng,scyáng,,,,,,
漺,tschyáng,scyáng,,,,,,
䫪,tschyáng,scyáng,,,,,,
歂,dzjvän,dzjvä́n,,,,,,
踹,tuàn,dzjvä́n,,,,,,
衰,tschüï,scüi,,,,,,
䅜,duö́,dzjvï̀,,,,,,
𨿠,dzjvï,dzjvï̀,,,,,,
帨,tshvèj,sjvèj,,,,,,
䬽,luàj,sjvèj,,,,,,
䭨,scüï,sjvèj,,,,,,
盾,dúon,zjvín,,,,,,
粞,söi,siei,,,,,,
洒,scrè,siéi,,,,,,
栖,siei,sièi,,,,,,
𣳦,nrau,sièi,,,,,,從𥿳省
騽,yp,zip,,,,,,
𩎕,söp,sip,,,,,,
霫,zip,sip,,,,,,
蟋,scyt,sit,,,,,,
舄,tshyak,siäk,,,,,,
欀,njyàng,syang,,,,,,
詳,jyang,zyang,,,,,,
洋,jyang,zyang,,,,,,
相,syang,syàng,,,,,,
蟓,sjyàng,zyáng,,,,,,
勨,jyáng,zyáng,,,,,,
